date,Worldwide,Afghanistan,Aland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada ,Cape Verde,Cayman Islands ,Central African Republic,Chad,Chile,China,"Hong Kong, SAR China","Macao, SAR China",Colombia,Comoros,Congo (Brazzaville) ,"Congo, (Kinshasa)",Cook Islands ,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Malvinas) ,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany ,Ghana,Gibraltar ,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Isle of Man ,Israel ,Italy ,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea (North),Korea (South),Kuwait,Kyrgyzstan,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macedonia, Republic of",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of",Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestinian Territory,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation ,Rwanda,Saint-Barthélemy,Saint Helena ,Saint Kitts and Nevis,Saint Lucia,Saint-Martin (French part),Saint Pierre and Miquelon ,Saint Vincent and Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen Islands ,Swaziland,Sweden,Switzerland,Syrian Arab Republic (Syria),"Taiwan, Republic of China ",Tajikistan,"Tanzania, United Republic of ",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands ,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic),Viet Nam,"Virgin Islands, US",Western Sahara ,Yemen,Zambia,Zimbabwe
2016-09-01,24,12,9,9,23,6,8,16,22,15,25,6,22,9,7,6,31,26,13,24,16,13,13,10,24,5,28,12,15,14,15,0.0,9,15,9,4,10,19,15,11,23,2,29,14,12,17,8,14,2,10,7,0,26,7,17,12,17,20,18,36,10,31,30,25,19,2,14,19,17,0,18,12,16,25,15,17,11,4,7,5,13,3,14,8,3,20,41,29,8,6,3,19,13,22,11,37,20,20,10,7,16,23,31,10,25,12,20,26,10,12,7,0,41,36,6,4,18,25,2,2,28,12,15,8,13,15,9,15,11,4,14,13,20,4,13,2,23,4,14,28.0,7,14,12,15,7,10,8,0,11,15,14,10,18,6,10,23,27,21,22,0,27,18,26,18,28,43,19,7,34,21,23,14,26,6,19,7,8,17,31,18,8,3,3,0,39,26,20,5,4,14,15,12,5,9,14,20,13,12,27,13,0,4,16,11,36,10,4,10,20,5,7,9,29,23,13,1,10,10,29,25,16,50,20,8,11,14,7,25,8,78,13,13
2016-10-01,25,13,16,11,26,9,21,19,27,29,24,7,29,11,8,7,30,30,13,28,17,15,14,11,28,5,28,14,15,15,14,,13,17,9,4,12,17,18,14,29,1,27,15,11,18,7,14,0,10,7,2,32,7,20,11,17,21,22,35,12,31,32,31,19,2,30,23,18,33,11,16,18,27,12,19,12,7,6,6,13,14,15,5,5,17,35,34,27,6,2,23,12,25,13,40,19,21,13,7,18,28,33,12,26,13,19,26,11,14,0,0,44,39,6,2,21,24,4,3,28,15,16,10,17,19,14,17,17,6,14,2,24,5,11,4,26,6,16,28.0,8,15,0,16,6,12,11,0,11,17,14,12,18,8,10,34,33,20,22,9,25,19,16,19,27,50,23,8,40,26,19,15,28,7,26,12,8,10,29,38,5,6,3,6,41,23,19,4,5,16,15,12,4,11,15,21,14,15,30,11,0,4,20,13,34,10,5,9,20,4,8,6,29,22,13,1,10,10,31,29,18,51,21,10,6,13,7,23,12,72,14,16
2016-11-01,50,19,29,19,28,7,58,50,43,40,48,9,40,32,29,9,51,45,29,43,38,37,23,18,47,18,52,25,41,24,25,,39,31,20,13,17,31,46,26,52,3,46,38,27,53,29,37,6,20,17,6,67,15,33,15,37,45,39,69,11,58,51,34,39,4,53,40,46,0,38,39,36,57,27,40,18,8,10,19,26,27,32,21,14,40,61,67,36,13,4,31,19,54,24,72,44,36,26,8,37,56,46,36,47,37,60,32,23,43,0,0,73,50,11,8,48,34,6,7,28,23,32,27,36,37,35,55,55,12,34,17,62,6,42,22,76,15,29,42.0,12,27,0,18,20,23,30,0,22,31,37,35,37,15,20,31,53,41,33,12,46,53,69,32,54,65,46,20,70,49,52,35,60,22,32,17,17,22,41,61,14,19,9,1,58,43,33,24,15,61,33,29,15,17,36,58,38,33,35,21,100,15,38,33,35,24,9,24,41,9,12,31,44,33,28,3,10,33,61,60,35,82,45,16,14,28,11,31,8,72,39,53
2016-12-01,22,11,12,7,18,3,11,16,0,17,17,5,18,8,7,5,21,20,12,18,15,13,10,8,30,8,21,14,16,10,17,,10,14,8,5,9,13,13,10,18,1,10,11,16,25,13,11,1,7,4,0,22,5,16,8,13,19,16,26,3,27,21,25,19,3,12,18,16,0,11,11,15,20,14,17,7,4,6,5,11,4,11,11,7,21,35,22,9,3,0,16,10,21,10,30,17,20,12,6,13,21,26,9,23,29,20,22,11,10,0,0,40,32,7,7,22,21,2,2,23,8,17,8,14,14,8,16,17,3,12,6,14,5,10,2,20,2,17,32.0,6,16,15,11,5,10,8,0,10,16,11,8,14,5,8,34,20,18,21,6,16,17,18,11,20,37,16,5,37,19,12,11,25,8,0,11,14,14,35,0,11,3,0,1,35,16,18,4,1,14,14,10,8,7,12,12,10,11,24,10,52,8,12,11,35,27,3,8,23,6,6,7,20,18,15,1,7,6,28,22,13,45,12,8,5,10,35,19,5,63,15,12
2017-01-01,27,11,14,8,21,7,8,17,12,15,22,6,22,10,10,6,36,23,13,27,17,16,18,9,34,4,27,18,10,13,23,,13,16,7,6,10,13,17,9,28,1,16,13,17,23,18,14,1,9,3,1,28,6,21,9,16,24,21,35,9,30,27,23,18,3,7,26,18,0,17,14,19,24,21,15,8,4,6,6,12,4,15,10,4,13,43,27,17,3,1,19,10,26,14,39,18,21,13,7,19,23,27,11,33,36,19,25,12,10,0,0,41,32,6,6,23,23,3,2,30,10,21,11,17,13,10,17,13,4,13,0,19,5,15,5,23,12,17,19.0,5,18,8,12,7,12,10,0,10,17,12,11,21,5,9,38,33,20,20,10,50,19,25,16,24,40,20,7,41,26,17,15,30,7,20,9,12,14,23,16,8,3,2,3,38,21,24,9,3,15,17,15,1,7,14,16,13,12,28,12,0,8,18,14,39,27,5,8,25,4,4,6,28,20,19,2,8,10,30,26,18,55,18,10,4,14,36,27,3,71,16,16
2017-02-01,25,13,19,7,23,6,33,15,26,12,21,5,19,9,8,6,30,23,13,16,14,13,12,9,24,4,27,18,15,11,20,,10,15,6,6,10,11,15,11,29,3,17,11,17,23,15,14,1,6,5,3,23,6,19,11,13,20,18,31,9,30,27,24,16,3,7,22,16,0,14,12,17,22,10,19,7,5,7,6,12,8,12,12,5,27,41,23,17,3,1,16,10,20,12,40,17,20,14,7,15,22,26,10,32,36,15,24,12,10,0,13,40,31,7,7,23,24,3,2,24,16,18,10,14,14,7,16,11,5,13,10,17,4,11,6,21,18,18,9.0,5,20,11,13,4,11,8,0,9,14,10,10,15,6,9,28,27,21,20,6,22,24,20,15,24,43,19,6,38,20,17,13,27,6,16,8,16,13,21,0,4,5,6,3,33,15,23,6,5,15,15,13,3,7,14,11,11,14,25,7,35,9,15,13,37,26,4,7,26,4,5,10,19,19,15,1,7,8,28,23,15,52,14,8,7,13,39,19,3,69,12,15
2017-03-01,25,11,3,6,21,5,13,13,29,19,20,6,23,8,7,5,26,21,11,21,14,13,14,8,36,4,23,13,6,12,18,,11,15,5,2,10,12,14,9,21,1,12,11,16,25,16,13,1,6,4,1,29,5,16,8,13,20,17,26,13,39,25,25,16,1,22,21,16,15,5,12,13,21,14,21,6,7,6,5,11,5,12,9,4,21,34,24,14,3,0,14,10,26,12,36,18,20,12,7,16,29,26,10,29,32,16,24,11,9,0,0,41,29,6,6,20,22,2,2,28,3,17,9,12,11,9,16,10,3,10,5,17,3,9,5,19,4,15,27.0,6,17,0,12,5,9,8,0,8,14,9,10,16,3,8,33,23,19,20,5,21,23,19,15,23,39,18,6,51,18,14,12,25,7,35,7,7,13,39,18,8,4,3,5,32,17,21,10,4,14,15,8,1,7,14,11,11,12,27,8,33,6,13,11,33,30,3,8,26,5,4,9,19,19,15,1,7,9,26,21,14,52,15,8,8,14,39,23,4,68,14,14
2017-04-01,26,12,3,9,21,3,22,20,6,15,29,5,23,10,8,7,38,24,13,18,17,13,17,8,29,8,51,16,13,17,15,,12,15,7,4,10,14,15,14,28,2,26,20,17,25,21,16,0,5,5,4,28,5,19,8,16,22,18,24,9,34,27,28,19,3,11,21,19,20,11,14,14,23,11,17,8,5,8,5,12,3,12,10,5,25,46,27,16,3,1,18,10,25,12,36,18,23,14,7,15,17,27,14,26,39,17,22,14,9,0,14,44,29,5,4,23,22,1,2,28,6,18,9,13,15,11,18,8,5,12,11,21,3,14,2,23,2,17,13.0,6,14,20,13,7,13,12,0,8,15,16,11,20,4,9,25,25,21,21,6,22,26,22,21,34,39,20,8,38,21,16,14,29,9,24,5,7,18,24,18,8,6,6,2,35,15,20,4,3,15,14,10,8,6,14,21,12,13,28,8,0,6,14,11,40,28,4,10,30,10,4,13,30,17,19,1,5,9,29,23,15,52,23,7,17,13,40,17,8,72,13,14
2017-05-01,24,12,3,11,20,5,18,14,7,16,23,5,28,9,7,6,26,26,11,15,15,13,12,10,30,8,29,15,9,13,15,,10,15,7,5,9,15,13,7,23,0,24,12,18,21,17,13,2,8,5,0,22,5,16,5,16,20,17,23,12,31,25,25,16,3,12,20,19,0,11,9,17,20,9,21,8,5,7,5,12,5,12,7,4,18,36,22,16,4,1,16,9,21,11,36,18,21,12,7,14,27,28,11,28,32,11,22,11,10,0,0,40,31,7,6,25,23,2,2,25,6,16,10,14,9,8,15,12,3,8,5,11,4,12,6,19,6,15,19.0,7,15,9,13,5,11,9,0,9,14,9,9,15,4,9,18,23,19,19,0,20,18,27,14,27,38,17,6,35,20,14,13,31,7,30,9,6,20,12,0,9,7,3,0,33,19,18,3,2,14,16,10,3,6,14,12,11,13,31,10,0,6,14,11,33,28,3,9,25,11,6,16,22,19,15,1,12,10,28,22,14,49,20,9,8,12,37,26,4,65,13,13
2017-06-01,22,13,8,8,17,2,10,13,23,14,21,5,26,9,7,6,30,27,11,16,14,12,9,9,31,8,26,12,8,13,17,,11,14,5,6,9,12,13,13,32,1,14,12,17,23,14,13,1,5,5,0,29,4,18,5,14,19,15,24,5,28,24,21,19,2,7,16,16,0,8,8,11,19,16,18,8,5,7,5,12,6,13,14,4,14,39,27,9,4,2,13,12,20,11,35,17,20,13,6,14,16,26,11,29,29,18,22,9,12,0,0,39,31,5,6,21,19,3,2,24,3,17,9,14,13,5,16,15,4,7,0,13,4,10,3,22,6,13,35.0,5,12,0,11,6,9,8,0,8,14,14,10,17,7,9,13,22,20,18,0,26,23,26,15,27,40,18,6,37,22,12,12,24,7,17,10,18,12,13,0,12,9,3,0,36,17,19,4,4,14,13,8,5,7,14,11,10,11,25,7,33,2,12,10,24,29,4,8,26,5,4,0,23,19,14,1,7,9,25,22,13,44,17,8,3,14,40,17,10,63,10,14
2017-07-01,23,12,7,9,21,5,25,13,27,14,22,5,28,9,6,7,36,27,12,15,15,12,13,10,23,5,30,14,12,12,20,,11,15,7,2,8,11,13,17,31,1,23,11,16,21,18,13,1,4,4,2,34,5,18,5,12,18,15,18,3,29,25,21,24,2,0,19,16,0,0,13,13,20,13,19,6,4,6,5,11,7,13,11,5,17,34,30,8,3,1,21,10,24,10,40,18,21,12,7,13,27,28,11,27,30,15,25,10,10,0,0,39,34,5,5,18,21,3,2,26,10,19,7,15,11,8,15,11,4,11,3,17,3,14,18,21,7,15,7.0,6,16,25,11,8,11,8,0,8,15,11,9,20,5,9,11,20,19,19,6,35,25,17,15,24,38,17,6,31,22,18,12,24,6,19,10,10,17,18,0,12,6,3,0,38,18,21,7,4,13,13,8,3,7,13,18,11,14,30,9,0,6,12,11,28,26,4,7,25,4,4,9,27,20,15,1,6,8,26,23,14,46,16,8,9,13,38,17,3,75,9,14
2017-08-01,23,12,5,10,20,2,15,15,24,29,22,6,18,9,7,6,34,24,13,20,14,13,13,9,21,4,35,14,9,14,6,,14,14,6,3,8,12,14,12,25,1,21,13,16,22,13,14,0,6,4,1,29,5,18,9,15,20,15,25,11,28,25,24,18,3,13,16,17,29,13,12,13,21,20,21,8,4,6,5,10,5,14,11,6,19,38,26,14,3,1,16,11,24,11,33,18,22,12,7,15,21,26,11,29,34,15,24,10,9,0,0,39,32,6,5,22,22,3,2,29,6,16,11,16,9,8,16,12,3,14,3,16,2,12,2,20,4,14,54.0,6,14,12,12,6,11,10,0,9,15,13,10,18,6,9,31,21,20,22,6,37,20,20,15,25,39,17,6,37,21,18,13,26,9,52,11,6,15,49,0,7,7,2,0,37,24,21,5,3,14,15,11,6,6,13,12,12,12,28,9,28,5,13,11,27,28,3,7,26,4,5,7,23,16,17,1,14,8,27,22,15,48,17,9,10,16,40,20,11,73,10,9
2017-09-01,24,12,8,9,23,4,23,17,0,16,24,5,20,9,7,6,31,26,13,14,16,12,12,8,30,8,32,15,10,15,22,,12,16,5,3,9,10,13,17,21,2,33,14,15,23,18,14,1,7,4,0,38,6,19,11,16,21,14,19,4,33,26,27,20,0,0,19,17,0,10,13,13,20,7,17,7,4,8,5,10,4,15,11,5,17,39,29,14,3,4,14,10,33,13,31,19,22,12,8,14,13,29,10,27,37,21,28,11,9,0,0,42,35,6,4,21,25,3,2,26,8,17,7,18,11,11,18,12,3,9,0,12,4,9,12,20,5,20,24.0,6,16,0,13,7,10,12,0,9,14,7,10,18,2,10,22,23,22,23,7,37,26,24,18,26,41,18,7,39,22,18,14,28,6,27,9,1,10,69,0,11,9,0,0,40,16,19,3,4,19,14,10,9,6,15,22,12,12,31,11,0,4,15,11,29,27,3,9,27,4,6,23,26,18,19,1,5,9,30,24,15,49,21,10,12,11,40,12,2,68,13,16
2017-10-01,25,13,11,12,22,5,19,19,0,22,20,7,20,9,7,6,33,24,13,14,16,12,9,9,24,8,26,13,10,14,26,,12,13,6,5,9,12,13,19,27,1,35,12,18,27,16,14,1,8,5,0,29,6,16,13,15,19,17,32,9,34,24,28,19,2,0,18,16,0,18,14,14,21,21,9,8,5,7,5,11,7,13,11,5,13,32,27,13,4,1,18,7,27,12,35,20,24,14,8,14,17,29,10,28,33,15,26,10,9,0,0,45,32,5,5,21,23,4,2,27,5,15,9,20,11,9,17,13,4,12,6,13,5,14,8,21,4,17,27.0,7,17,0,15,6,13,7,25,10,17,14,9,17,7,9,21,24,21,23,7,35,30,25,14,25,41,17,7,51,23,16,13,26,7,27,10,10,23,11,17,9,11,2,0,36,20,16,6,3,15,13,10,13,9,13,19,11,12,35,14,32,5,15,10,31,28,4,8,25,4,5,16,29,17,20,1,8,9,29,24,15,49,17,9,12,10,40,35,5,72,13,11
2017-11-01,24,11,4,9,21,3,15,12,0,16,20,5,20,8,7,7,28,25,13,24,17,13,14,11,19,6,24,13,10,13,13,,11,16,4,3,10,11,13,15,27,2,29,12,17,27,18,14,2,8,4,4,26,5,16,9,14,20,15,18,8,32,25,25,18,2,20,20,15,0,23,12,14,21,18,21,8,4,8,5,12,7,11,0,8,17,33,29,9,3,2,12,9,23,12,38,19,23,14,7,13,25,27,9,25,33,18,23,11,9,0,0,56,32,6,6,21,22,3,2,24,8,19,9,13,13,9,16,11,5,9,3,30,4,10,5,20,8,15,11.0,8,13,0,14,6,11,8,0,10,14,12,9,15,7,9,24,25,19,22,5,30,20,26,14,24,42,18,8,48,23,19,12,26,5,6,7,8,14,49,26,8,2,2,3,34,21,19,4,4,14,13,10,7,7,12,16,10,13,33,11,0,8,14,11,31,28,3,8,25,4,4,10,26,19,16,1,4,8,28,22,13,49,16,10,5,9,41,15,10,66,12,11
2017-12-01,23,11,2,7,22,5,29,15,0,18,18,5,27,8,7,7,26,23,13,16,15,12,16,7,20,4,26,19,15,12,24,,8,13,5,5,8,10,13,10,25,1,22,10,18,21,13,12,1,8,4,2,24,4,16,8,16,18,16,23,3,25,20,30,17,3,20,18,15,0,20,9,14,20,10,17,7,5,8,5,10,4,11,13,5,13,33,26,6,3,1,14,7,22,11,29,17,26,13,8,13,27,26,9,24,29,21,25,10,8,0,17,50,27,8,7,20,23,2,2,29,7,16,8,15,13,8,17,18,3,12,3,15,4,12,0,19,7,16,31.0,6,16,0,12,5,11,6,0,9,14,10,7,16,5,9,15,23,21,22,8,31,19,19,12,21,34,17,6,44,20,16,13,25,6,13,5,9,13,0,13,11,4,2,2,34,12,21,2,4,13,13,9,3,6,12,12,10,11,33,14,41,4,14,10,31,27,2,7,23,7,5,17,20,19,17,2,8,8,28,20,13,44,13,10,5,9,40,14,8,58,13,12
2018-01-01,24,11,12,7,18,4,17,14,46,12,23,6,23,9,8,7,31,24,13,18,19,14,14,10,31,4,24,18,12,13,29,,10,16,3,3,8,9,14,16,28,1,21,13,18,25,18,15,1,8,5,0,29,5,19,8,12,21,18,16,10,29,24,26,20,4,7,19,15,0,10,13,14,23,10,22,8,4,7,5,11,6,12,18,7,15,44,30,16,2,1,13,10,23,13,43,18,21,19,7,15,20,27,10,27,31,18,26,13,8,0,0,53,35,8,5,20,23,2,2,22,1,19,11,17,9,10,16,12,3,12,12,19,4,14,13,22,16,19,13.0,6,17,18,11,5,13,9,0,9,16,7,9,17,7,9,31,24,19,23,4,29,20,19,14,24,38,20,6,45,21,18,14,29,6,26,8,7,18,35,24,10,5,6,3,32,19,19,6,3,14,15,11,5,6,14,11,11,12,30,9,31,5,16,11,36,28,3,7,27,4,5,7,25,18,17,2,10,7,29,22,15,47,17,11,6,14,44,19,5,67,13,12
2018-02-01,27,13,2,7,20,3,11,12,18,23,21,6,31,9,7,7,32,25,13,16,17,12,12,7,23,3,31,15,9,12,17,,11,14,4,4,9,11,16,15,22,1,10,12,19,26,17,14,1,8,4,2,27,5,18,9,14,24,17,16,3,27,23,27,16,3,0,19,13,17,16,12,15,20,11,17,7,3,7,5,10,10,13,7,6,24,39,24,15,2,0,15,10,19,13,36,17,21,19,7,14,23,26,10,27,33,17,25,14,8,0,0,53,30,7,6,27,21,3,2,29,4,16,8,15,16,9,15,14,3,10,7,21,4,14,5,20,6,20,20.0,7,18,0,12,4,11,6,0,8,15,18,9,15,6,10,12,25,20,22,6,34,19,22,16,22,38,19,6,41,22,16,13,35,6,8,9,6,20,21,16,4,6,2,0,31,17,20,4,3,14,22,13,5,8,13,13,10,11,29,9,54,3,14,10,33,27,3,8,26,3,4,15,23,17,16,2,4,8,30,21,15,56,16,9,6,10,59,15,6,66,13,10
2018-03-01,24,11,0,10,20,4,12,13,8,25,21,6,14,9,7,6,30,23,13,18,15,13,13,11,23,7,24,15,10,12,11,,11,17,3,3,7,10,13,7,24,0,17,11,16,26,15,13,1,7,4,0,24,5,16,8,15,21,15,30,4,26,25,27,15,1,11,19,15,15,19,15,13,21,13,17,6,5,6,5,12,8,12,11,5,17,36,23,17,2,2,14,8,18,11,36,17,22,14,8,14,12,28,10,26,29,25,25,14,9,0,0,48,33,6,6,25,22,3,2,28,8,18,8,18,10,7,16,12,3,13,7,21,4,15,9,20,6,17,31.0,6,22,0,13,4,11,6,0,8,15,12,9,18,5,10,20,24,20,22,2,32,19,19,22,26,37,18,6,40,22,16,12,27,6,7,9,9,13,68,15,5,5,4,4,34,20,21,3,3,15,11,11,4,8,13,15,10,11,34,12,25,6,14,10,34,29,3,8,25,3,5,4,22,19,15,2,10,7,28,21,14,49,15,8,3,10,51,24,3,73,12,11
2018-04-01,24,12,8,8,20,5,6,13,14,27,26,6,20,8,7,7,24,23,14,14,17,13,14,6,20,5,37,16,10,13,25,,9,16,6,4,9,12,13,13,26,2,16,14,18,25,18,16,1,5,3,0,24,5,17,7,17,20,16,12,4,30,25,28,19,1,17,18,14,0,13,11,13,21,8,12,7,4,7,5,11,6,13,11,6,18,42,29,14,3,1,13,9,22,11,38,18,21,16,7,14,23,29,10,25,29,24,29,14,9,0,14,46,34,7,7,23,24,2,2,28,2,20,9,15,9,6,16,11,2,8,5,19,5,9,16,23,6,17,22.0,7,17,9,12,6,11,10,7,8,14,19,9,17,6,9,21,25,19,23,2,22,19,16,17,35,35,19,6,37,21,15,14,30,6,15,10,6,19,0,18,6,10,4,3,34,15,24,8,2,14,13,10,4,7,13,14,11,12,37,9,27,5,13,10,39,30,4,8,26,3,3,19,21,18,17,1,9,7,31,22,15,49,17,10,3,11,45,23,3,68,11,13
2018-05-01,23,13,2,11,21,5,17,14,6,26,22,6,20,8,7,7,24,22,14,15,15,12,12,9,19,7,28,15,7,13,19,,9,16,6,3,10,13,12,14,26,3,24,12,18,25,14,14,1,6,5,2,25,4,15,7,14,23,16,34,10,27,22,25,17,3,16,18,14,0,8,14,19,20,14,20,8,5,8,5,11,3,12,4,5,19,43,24,6,2,0,13,9,24,11,38,17,21,15,7,14,19,28,9,25,31,13,25,12,9,0,0,52,27,7,5,20,22,3,2,25,9,18,9,15,10,6,15,13,3,11,9,14,5,11,12,20,4,17,21.0,5,19,0,16,6,11,11,6,9,13,15,10,17,4,11,19,22,20,23,16,28,19,17,14,24,37,18,6,37,19,22,14,26,7,14,7,11,22,0,40,7,2,3,1,33,14,18,5,3,13,15,9,5,6,15,14,10,13,34,11,0,6,14,10,34,28,4,8,26,3,6,0,22,17,15,1,8,8,29,22,14,48,16,14,12,10,42,24,2,58,12,12
2018-06-01,22,12,4,10,18,6,13,15,25,18,19,6,20,8,7,6,29,25,13,14,14,14,10,6,18,4,27,15,10,14,24,,11,16,5,5,8,12,14,8,26,2,17,13,17,24,16,13,2,8,5,0,26,6,17,7,14,17,15,23,7,26,23,23,18,2,19,17,15,19,10,15,11,29,9,23,11,5,7,5,11,7,13,5,2,22,36,25,9,3,1,13,9,21,10,35,18,20,15,8,16,16,25,11,23,33,20,23,10,10,0,12,52,30,5,5,18,21,4,2,31,7,18,9,14,10,8,15,12,4,10,10,22,3,15,5,19,9,17,21.0,6,17,0,13,6,10,6,11,7,14,13,10,19,6,10,39,21,20,23,4,31,19,22,15,24,38,17,6,35,20,26,13,24,6,14,7,9,10,10,0,8,1,4,0,34,19,19,3,4,14,13,9,1,6,15,16,10,13,31,10,25,6,12,10,28,27,4,9,26,3,4,8,20,21,15,1,5,9,26,22,14,46,15,8,9,9,42,21,3,65,11,11
2018-07-01,23,12,5,10,20,5,13,12,23,20,20,5,20,8,7,6,33,23,14,15,16,12,11,6,29,4,25,12,10,13,11,,11,15,4,5,9,12,13,14,33,3,14,13,19,23,16,14,0,7,4,0,25,5,16,7,15,18,13,24,11,26,25,23,16,0,7,14,14,21,14,15,13,18,10,18,7,4,7,5,10,6,13,5,7,18,33,26,11,3,0,17,9,20,10,34,17,21,15,9,13,25,28,9,24,36,22,29,11,10,0,0,52,32,5,5,20,21,3,2,29,5,18,8,13,11,9,15,14,3,11,6,18,4,11,3,19,9,13,21.0,6,14,0,12,4,10,7,12,7,14,8,10,21,5,10,22,20,21,21,7,36,19,26,13,23,37,17,6,39,19,16,12,23,9,43,8,10,13,27,56,10,11,1,2,37,17,18,6,3,13,11,10,2,8,14,11,11,12,28,8,0,7,12,10,29,26,3,8,25,3,5,11,19,17,15,1,10,9,28,21,13,46,17,7,3,10,42,15,8,71,11,14
2018-08-01,23,12,7,9,19,4,18,13,0,19,19,7,23,8,7,6,26,21,14,15,14,13,11,6,23,5,23,15,7,13,16,,11,16,5,2,9,11,13,13,27,1,16,13,17,22,17,14,0,9,4,0,25,5,18,8,17,18,15,21,5,26,25,25,19,2,8,16,14,0,7,11,13,19,11,16,6,5,7,5,11,8,14,2,6,10,36,26,12,3,0,10,8,20,10,39,17,27,16,8,13,23,29,9,25,36,22,28,11,9,0,0,48,33,6,5,18,24,3,2,28,7,20,7,15,12,8,15,12,3,13,0,21,4,13,8,20,8,16,6.0,5,15,0,13,4,12,6,0,8,14,12,9,17,4,9,30,20,22,23,5,33,19,26,14,25,38,17,6,39,22,14,14,25,7,7,8,8,19,19,0,9,4,2,0,36,15,19,3,2,13,13,10,4,7,15,13,11,13,33,11,0,5,12,9,31,26,3,7,26,5,4,13,21,16,31,1,8,8,27,23,14,43,15,7,3,10,38,22,6,63,13,15
2018-09-01,25,14,10,9,19,3,15,12,7,23,20,6,18,9,7,6,30,19,15,16,16,14,13,7,19,4,24,16,8,17,8,,10,18,5,3,8,12,13,18,17,0,14,17,18,22,17,15,1,10,5,2,26,4,18,7,18,18,16,30,7,33,24,27,19,2,10,17,16,0,7,10,15,21,22,21,9,6,7,5,10,7,14,14,3,15,28,26,12,2,2,15,9,27,12,36,17,23,17,8,15,19,28,10,25,38,18,28,11,9,0,0,53,31,6,6,21,23,4,2,27,9,17,9,16,14,8,17,16,4,11,3,26,5,16,6,22,7,20,6.0,7,18,9,13,6,10,8,0,9,15,12,10,22,5,10,20,22,20,24,6,34,18,19,14,28,40,32,6,40,21,20,13,25,6,7,7,6,16,20,44,9,0,5,0,32,18,22,4,3,15,14,9,1,7,15,22,12,12,30,9,0,5,13,10,31,26,4,7,25,5,4,11,22,20,19,1,7,10,28,22,14,49,20,8,3,11,40,19,7,66,13,11
2018-10-01,24,15,4,10,21,6,12,12,20,20,20,6,22,9,7,7,31,21,14,22,16,13,13,8,40,5,25,16,11,14,21,,10,16,5,4,7,12,14,6,22,2,11,14,19,24,19,19,4,9,4,0,28,5,17,11,16,19,16,21,9,30,27,28,19,1,6,19,16,0,12,10,14,21,15,20,6,5,7,5,11,9,13,9,7,16,31,33,11,4,1,19,9,29,12,30,17,21,17,8,13,22,27,10,26,37,17,29,11,11,0,0,54,30,7,7,21,18,2,2,30,15,16,8,21,12,9,17,10,3,11,5,23,4,13,4,22,6,22,18.0,6,16,0,14,5,10,8,0,8,15,12,9,23,4,10,30,23,18,23,2,33,20,22,15,59,39,19,6,41,22,18,12,26,9,7,9,6,17,31,0,15,3,4,3,35,18,20,5,2,15,14,10,3,8,15,13,11,12,35,12,31,7,14,11,30,31,3,8,27,4,5,8,26,16,18,1,4,8,28,22,15,50,18,9,5,12,40,31,5,63,10,10
