date,Afghanistan,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Korea (the Democratic People's Republic of),Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe,Worldwide
2016-04-01,19,17,5,28,5,18,16,6,12,24,5,13,9,7,7,22,25,9,16,16,15,19,9,29,9,29,17,13,9,14,0.0,12,14,14,4,7,13,12,13,31,1,23,14,11,12,0,8,5,0,22,3,16,10,28,14,19,19,19,17,26,27,30,17,2,36,20,5,13,36,10,10,15,24,20,25,9,3,6,5,13,10,13,17,11,20,31,25,19,5,0,18,22,18,20,10,27,19,23,13,7,15,34,27,10,27,12,29,28,8,11,0,71.0,33,30,4,5,23,29,2,2,39,2,14,9,10,11,18,10,16,12,4,11,3,17,3,12,9,21,10,18,23.0,9,12,2,27,9,31,0,11,14,15,11,15,7,9,36,24,26,22,0,22,15,7,19,31,37,18,7,34,20,19,14,26,8,5,4,10,14,18,11,3,6,0,0,38,12,15,5,1,14,17,15,12,5,11,14,22,11,13,25,4,0,15,12,38,10,3,10,20,4,5,10,21,24,13,3,11,12,28,26,18,48,20,7,11,13,7,19,28,3,84,11,15,23
2016-05-01,28,12,7,27,4,2,17,10,15,26,7,16,10,7,6,32,29,10,16,20,13,29,9,30,9,36,11,12,12,14,48.0,11,17,19,4,12,13,15,13,24,4,23,15,12,14,2,11,6,7,22,3,17,8,30,14,27,18,28,13,27,33,31,15,4,13,21,3,12,17,26,13,19,24,20,27,9,2,8,5,14,7,13,3,13,20,31,24,12,7,1,16,25,21,20,12,42,19,22,12,7,16,36,27,10,28,13,27,30,8,11,2,0.0,35,30,5,4,25,28,1,3,45,10,16,8,10,13,15,12,17,10,4,12,10,28,2,15,12,22,9,18,30.0,8,12,0,30,9,24,0,12,14,12,10,18,7,10,30,24,26,23,6,17,17,13,21,28,37,18,6,36,21,18,14,31,9,7,4,14,9,28,11,5,3,3,2,40,12,19,14,1,15,28,23,10,7,11,15,8,13,15,25,4,0,16,12,32,11,3,10,21,3,6,0,24,21,12,4,6,12,29,27,17,48,22,8,4,14,8,17,29,3,84,11,14,23
2016-06-01,22,4,6,27,5,7,17,13,19,54,6,22,10,7,6,31,33,12,20,15,14,28,12,24,7,54,27,15,15,16,40.0,13,17,18,6,13,15,16,13,28,2,31,28,10,31,0,10,9,0,30,5,15,10,29,17,21,18,18,19,29,55,29,19,6,7,18,9,14,0,18,12,13,23,25,23,8,3,7,5,15,15,14,9,11,26,24,36,13,5,2,24,28,26,20,11,29,22,27,15,7,15,33,28,11,31,13,20,31,8,17,2,0.0,40,32,5,3,19,27,2,4,44,10,14,8,9,12,15,10,17,12,6,9,3,28,3,18,5,25,5,15,29.0,7,16,0,26,9,23,0,14,14,18,11,21,11,11,37,22,31,23,0,20,23,10,42,51,40,18,6,35,25,26,14,25,10,8,4,10,18,23,0,6,5,7,0,45,17,18,5,2,15,30,13,10,9,17,16,16,14,13,24,8,0,14,11,30,11,4,11,23,4,7,25,24,31,12,2,18,14,26,27,16,52,39,9,3,18,7,18,30,6,79,10,17,25
2016-07-01,21,14,5,24,2,7,15,9,16,27,5,19,10,7,5,28,30,10,15,17,14,24,8,22,8,27,18,14,14,13,0.0,12,16,12,3,12,12,16,15,43,5,29,14,12,14,2,10,6,3,24,4,15,9,25,16,17,19,23,12,29,26,29,16,2,14,22,3,12,0,14,11,13,23,23,21,10,4,7,5,14,13,15,11,6,25,25,29,8,6,1,16,22,21,18,10,26,19,24,12,7,15,37,28,10,27,12,27,36,8,13,0,0.0,40,34,4,4,22,29,1,3,40,5,16,10,10,11,18,13,17,14,4,11,3,24,4,21,2,22,2,14,9.0,9,12,3,20,8,27,0,12,15,19,11,17,10,10,23,23,28,23,15,16,20,8,22,29,40,18,7,35,24,19,12,23,8,4,3,16,16,15,0,4,4,7,3,52,17,17,13,2,15,33,13,11,6,15,15,22,13,14,27,4,36,16,12,30,10,3,11,21,5,5,8,28,25,14,2,5,14,27,27,16,47,21,6,10,15,8,19,33,9,82,12,15,23
2016-08-01,24,16,6,21,4,16,17,10,18,30,5,16,11,7,4,28,25,10,20,15,14,24,9,29,9,32,26,15,10,16,0.0,11,16,21,5,13,14,14,15,23,1,22,16,12,15,2,12,8,3,23,4,20,11,24,18,16,17,15,9,26,29,29,14,2,25,21,3,13,0,14,15,14,26,28,22,9,4,6,5,13,12,18,12,13,24,33,30,14,7,3,19,22,21,17,12,35,20,24,13,6,16,16,28,12,28,12,25,28,8,11,0,0.0,39,33,4,4,24,25,1,2,39,10,18,11,13,13,19,15,17,14,4,13,9,24,3,14,5,22,10,13,14.0,9,20,2,19,6,27,0,12,16,8,12,19,7,10,28,22,25,23,0,16,18,9,22,28,42,20,7,35,21,21,13,25,9,8,4,5,17,8,14,7,9,8,3,43,17,33,10,1,15,21,15,11,11,12,14,23,19,14,23,5,60,15,12,31,9,2,8,21,6,6,13,22,24,12,3,12,12,26,27,16,55,21,7,9,15,7,17,41,5,85,8,13,24
2016-09-01,26,18,6,23,6,12,17,11,7,25,7,16,9,7,5,32,29,11,16,17,14,17,10,17,7,29,45,14,12,14,0.0,13,17,16,5,6,13,17,15,25,2,27,14,11,14,2,10,9,5,27,4,19,11,29,17,19,18,23,22,30,30,30,17,2,15,19,3,13,0,25,10,15,24,15,15,9,3,7,5,14,14,14,23,10,26,30,30,16,5,3,18,22,21,16,11,33,19,23,11,6,16,28,29,10,27,12,31,31,7,13,0,75.0,39,33,5,5,19,27,2,3,37,5,14,9,12,12,16,11,15,9,3,14,14,12,3,15,0,23,5,22,30.0,8,13,3,20,9,27,0,11,15,16,10,19,6,11,32,26,24,22,14,13,19,11,18,27,38,19,7,33,22,27,14,26,9,4,3,6,11,23,13,8,5,7,0,41,17,19,11,2,14,30,14,11,6,17,14,20,13,12,24,6,0,16,12,33,9,3,11,22,5,8,8,27,21,12,3,8,13,30,27,16,50,19,6,4,13,7,20,34,9,85,10,15,24
2016-10-01,26,20,8,25,7,10,23,9,13,26,6,18,11,8,7,28,31,11,21,20,16,21,12,24,8,28,18,14,10,15,,12,17,15,5,8,15,16,17,28,3,37,15,11,14,0,12,9,5,29,4,19,12,29,16,22,23,33,26,30,33,35,20,2,29,24,8,16,0,16,13,18,26,17,15,9,5,8,6,15,15,15,25,14,23,30,32,27,6,1,19,23,24,17,13,38,19,24,13,6,19,35,33,12,24,12,37,29,9,14,0,0.0,40,34,5,6,25,24,2,4,34,13,16,10,13,16,17,18,17,11,5,20,3,22,5,13,4,24,14,16,39.0,8,15,0,22,9,26,0,11,17,16,11,18,7,11,43,31,25,23,12,14,20,11,23,29,44,22,8,36,23,23,15,27,11,2,4,10,17,30,44,4,5,13,7,42,14,20,7,3,16,20,16,14,10,16,15,23,14,15,25,7,0,21,13,34,10,4,10,22,8,9,8,24,21,13,3,11,15,32,29,19,50,19,8,10,14,8,22,25,4,74,11,15,25
2016-11-01,41,62,12,28,7,35,54,15,36,49,9,36,33,27,10,52,49,24,39,41,38,48,16,35,18,49,46,27,42,24,,39,32,31,14,24,22,28,46,48,6,54,40,26,37,11,27,16,14,58,8,32,14,56,36,42,41,55,27,58,56,40,41,9,11,40,14,36,0,53,34,36,55,50,41,16,6,13,20,29,30,32,21,24,49,55,65,22,17,7,32,42,54,49,25,56,41,40,29,7,35,60,45,35,41,35,62,38,18,45,0,56.0,74,46,9,9,50,38,4,9,39,11,28,29,27,33,40,46,57,50,11,31,12,59,5,46,25,75,22,35,46.0,11,31,0,25,26,51,0,24,32,42,35,44,12,22,47,52,48,36,17,20,48,27,37,58,60,45,20,62,47,52,37,61,25,9,6,25,35,43,14,12,19,23,0,61,26,36,33,6,59,40,35,32,23,26,37,55,37,36,31,10,0,38,34,35,24,5,27,46,7,14,70,49,35,29,6,14,43,59,62,36,81,47,13,21,28,11,24,31,10,76,30,52,49
2016-12-01,24,6,5,18,4,5,16,0,13,17,6,13,8,7,6,25,26,10,19,16,14,23,7,24,7,23,17,14,13,11,,12,15,11,7,8,11,12,12,16,3,23,12,20,12,1,6,9,6,22,3,15,8,28,16,19,16,42,11,27,24,28,17,5,36,20,4,13,0,18,12,14,19,18,17,7,3,8,5,12,3,12,9,13,25,27,25,10,4,0,18,19,19,23,11,25,16,22,14,6,14,28,26,9,23,28,12,24,8,9,0,22.0,38,28,5,7,24,26,1,2,27,7,17,9,14,13,11,9,15,13,4,10,7,15,3,11,2,19,3,17,10.0,8,15,0,16,7,20,0,9,16,13,8,15,6,9,40,21,23,23,11,11,17,7,14,21,34,16,5,36,19,11,12,26,8,6,4,3,13,18,0,4,1,0,2,36,13,21,9,1,13,8,14,10,3,11,13,16,10,13,22,3,0,14,11,28,28,3,8,28,8,5,5,21,18,15,3,10,10,27,22,14,44,13,6,5,10,36,18,31,5,65,11,14,21
2017-01-01,24,16,7,21,5,8,19,5,17,24,7,16,10,9,7,31,24,10,23,19,17,27,9,23,4,29,21,17,7,13,,11,17,13,6,7,12,11,17,31,0,21,13,18,15,2,6,5,0,25,3,22,12,25,17,24,22,29,25,32,29,27,19,5,21,25,6,13,0,11,11,19,24,15,16,8,3,8,6,13,6,15,13,14,16,33,29,8,6,2,19,21,25,23,14,35,18,23,13,6,17,34,29,11,27,35,28,29,9,11,0,0.0,39,28,5,6,27,23,1,2,38,7,21,12,20,17,10,13,18,11,4,15,12,18,3,16,2,23,11,19,25.0,8,18,2,15,9,25,0,10,18,11,10,21,6,10,50,31,27,23,38,27,20,13,19,27,38,19,7,38,23,16,15,31,9,10,4,11,18,20,24,3,5,6,2,39,11,26,3,1,15,19,17,13,8,11,15,25,13,14,26,7,0,18,13,37,28,3,10,30,7,6,4,27,19,20,3,10,12,30,26,18,54,15,7,6,14,37,22,31,5,71,12,16,27
2017-02-01,26,6,4,23,3,11,19,11,16,22,7,11,9,8,7,26,28,11,22,16,14,19,8,24,7,28,11,18,11,12,,11,15,9,5,10,11,11,15,28,5,28,12,16,13,0,7,6,11,23,4,20,10,19,13,20,18,27,12,29,29,28,16,3,0,20,7,14,0,6,13,17,21,18,19,7,3,8,6,12,17,12,11,5,26,33,25,16,3,1,12,18,22,22,12,35,17,23,13,6,16,24,26,10,29,34,16,29,10,10,0,26.0,39,28,6,7,22,26,1,2,35,10,17,10,16,12,11,9,16,9,4,12,15,16,3,16,9,21,8,17,16.0,6,17,4,17,6,23,0,9,15,10,10,16,5,10,30,25,25,21,11,17,20,8,17,23,38,18,6,35,20,14,13,27,8,5,3,15,12,15,13,3,3,6,5,34,13,24,9,2,14,27,15,13,10,11,13,20,11,13,25,5,0,17,13,29,28,3,9,28,8,6,13,19,22,16,3,6,9,28,23,16,52,16,6,4,13,41,32,19,2,67,11,15,25
2017-03-01,25,14,5,20,2,9,12,18,15,20,6,21,8,7,6,32,24,9,18,15,13,23,8,25,7,24,21,14,9,12,,15,15,8,2,10,12,11,13,16,1,21,11,17,12,0,6,7,3,29,3,17,8,29,11,20,17,21,24,38,25,28,16,2,14,20,4,12,0,17,12,13,20,13,24,6,3,7,5,11,10,12,5,9,18,32,23,13,4,0,11,14,27,23,12,34,17,22,13,6,15,25,25,10,25,30,15,26,9,10,0,0.0,39,26,4,7,22,25,0,2,37,6,16,10,18,11,9,7,15,10,2,9,6,16,3,14,2,19,15,16,21.0,7,15,0,16,6,20,0,9,15,13,9,16,4,9,30,25,22,22,0,17,23,8,17,23,35,17,6,52,18,18,12,26,8,6,3,4,20,23,13,7,1,6,0,34,11,22,7,2,14,14,14,9,0,12,13,11,10,13,22,5,25,14,11,32,29,2,9,28,5,4,0,20,20,15,3,12,10,26,22,15,51,15,6,4,14,40,21,32,9,69,10,12,24
2017-04-01,26,5,6,20,5,20,19,10,15,31,6,13,10,8,6,28,24,10,22,19,13,26,7,25,12,53,44,15,13,17,,13,17,9,5,9,13,13,15,31,1,37,20,17,15,0,6,7,0,27,3,18,11,23,16,21,18,29,27,36,28,33,17,5,9,22,4,14,0,9,10,15,21,22,14,9,2,7,5,12,7,13,11,10,22,25,29,13,5,4,15,19,23,25,12,34,18,25,14,6,15,22,26,14,27,38,32,28,10,9,0,24.0,43,30,4,7,26,25,1,3,32,7,16,9,21,12,12,12,18,11,4,10,15,22,3,13,3,24,5,19,12.0,6,15,4,18,11,26,0,7,15,17,10,22,5,9,35,24,27,22,5,21,25,10,29,34,35,19,7,37,20,14,13,30,9,2,2,6,14,26,28,5,12,19,0,38,11,23,14,1,15,17,14,10,11,13,14,30,12,14,23,5,0,14,12,33,28,2,10,35,17,4,26,25,18,19,2,9,13,31,24,16,52,22,7,12,13,42,20,26,0,78,11,14,25
2017-05-01,26,14,8,21,1,9,13,14,12,25,7,13,9,7,6,25,25,9,19,18,13,27,9,26,10,30,16,13,12,13,,13,14,11,5,12,13,15,13,18,1,24,13,15,12,4,7,5,7,22,3,15,8,19,17,19,18,24,14,28,25,29,17,3,17,18,3,14,0,9,12,17,20,17,15,6,3,8,5,12,6,12,8,9,18,26,26,13,4,2,16,15,20,21,11,34,17,23,12,5,15,27,27,11,24,30,10,25,9,10,0,20.0,39,27,5,8,29,24,2,2,30,6,15,9,18,13,12,8,15,11,3,9,9,12,2,16,7,19,14,16,13.0,6,16,2,18,9,27,0,8,14,17,9,17,4,10,40,23,22,20,0,14,19,9,21,28,34,16,6,32,20,11,12,31,7,9,3,11,20,21,0,7,2,9,2,35,13,19,11,1,15,22,16,11,7,11,14,17,11,12,24,6,0,15,12,30,28,2,9,29,19,6,11,22,20,16,3,7,14,28,21,15,49,19,7,4,11,41,19,28,9,67,11,13,24
2017-06-01,30,17,5,18,6,10,14,3,21,21,6,13,9,7,6,31,24,9,15,15,13,26,7,27,7,26,28,11,10,12,,11,14,7,4,10,11,11,12,33,1,17,12,16,13,1,8,4,0,30,3,15,5,19,16,18,15,20,9,29,26,24,18,1,26,13,3,14,0,12,11,11,18,29,20,7,3,8,5,11,8,12,3,9,17,28,27,11,5,3,15,17,21,21,11,30,17,24,13,6,15,25,27,11,26,29,16,27,8,12,0,0.0,38,28,4,8,20,23,1,3,32,3,16,8,18,14,12,8,15,11,4,6,3,13,3,12,7,23,6,15,21.0,6,16,0,15,8,22,0,8,14,7,10,17,7,10,20,22,26,19,0,18,22,11,21,27,37,17,6,31,20,16,13,25,6,5,4,10,12,27,0,4,7,3,0,35,10,19,7,2,15,25,12,9,3,9,14,10,10,12,22,7,0,12,11,22,29,3,8,30,7,6,9,20,22,15,2,13,11,25,23,14,44,18,6,9,14,42,21,15,2,68,8,15,22
2017-07-01,28,15,7,21,4,12,15,11,21,22,6,15,8,6,7,32,24,10,21,17,12,28,9,26,4,25,42,14,11,12,,10,15,12,3,11,11,11,13,27,3,23,11,16,13,3,6,6,0,33,3,18,8,22,13,17,14,21,10,29,29,26,22,4,9,16,5,13,0,6,11,13,19,13,14,11,2,7,5,12,7,13,3,6,13,19,30,7,4,0,15,22,24,19,11,28,17,24,12,6,14,32,28,10,25,29,20,27,8,10,0,0.0,38,31,4,6,19,22,1,2,33,9,15,9,17,12,11,12,16,11,4,14,0,19,3,15,5,21,6,17,13.0,6,15,0,15,8,25,0,9,15,11,9,22,5,10,17,20,23,20,18,17,26,8,22,24,35,17,6,32,21,14,13,25,8,6,4,14,11,11,15,6,4,0,0,40,12,19,11,2,13,16,13,9,4,14,14,20,11,14,25,6,0,13,11,28,28,3,9,28,5,3,9,24,20,14,3,10,12,25,22,14,46,15,6,6,13,40,12,21,10,76,7,12,22
2017-08-01,23,4,7,19,4,9,15,12,19,23,6,13,9,7,6,31,26,11,19,16,14,19,6,21,4,33,38,15,8,14,,14,14,9,5,15,14,10,14,25,3,22,14,18,14,3,6,5,3,29,4,16,8,14,18,17,15,22,21,29,27,27,19,0,10,15,4,12,0,14,11,13,20,14,16,5,3,7,5,10,14,14,13,12,18,36,29,12,5,3,13,17,22,20,11,27,18,25,12,6,15,22,25,11,26,32,17,28,8,9,0,0.0,38,30,4,6,23,24,2,2,33,6,17,12,18,17,7,11,16,13,3,13,0,12,3,13,0,21,10,14,39.0,6,15,4,17,7,22,0,9,16,11,9,21,5,9,34,20,30,24,30,21,20,12,18,26,37,16,6,32,23,18,14,27,10,5,4,11,12,23,0,5,7,3,3,40,14,21,7,1,15,14,13,11,11,10,13,18,12,13,23,6,0,14,12,26,29,3,9,30,4,5,23,22,19,18,3,14,11,28,22,15,47,19,7,12,15,42,20,28,9,72,10,10,23
2017-09-01,28,8,6,23,7,18,15,12,12,24,6,13,9,7,6,24,28,10,17,17,13,16,7,27,8,30,11,18,8,15,,11,16,6,4,14,12,11,13,21,3,33,15,16,14,3,6,7,3,39,3,19,10,21,16,19,15,25,20,33,27,32,17,0,0,18,6,12,0,11,11,13,19,13,18,5,2,8,5,12,18,15,10,12,21,35,31,11,5,3,14,21,36,22,12,37,20,25,12,7,14,32,30,11,26,34,26,33,9,9,0,19.0,39,32,4,4,22,25,2,2,32,8,18,10,15,13,11,12,18,8,4,13,3,12,2,13,8,20,9,21,15.0,5,16,3,18,10,24,0,10,14,10,9,19,4,10,28,21,27,25,13,17,24,10,23,28,37,18,6,32,22,16,13,27,8,0,4,3,18,57,0,6,4,3,5,41,11,19,8,1,19,5,14,10,16,10,15,26,11,13,26,5,0,15,11,29,27,2,10,30,6,6,23,25,20,20,3,5,11,29,25,15,49,21,7,18,11,41,37,17,4,73,11,14,24
2017-10-01,27,13,7,24,10,10,20,0,13,21,6,13,9,6,6,30,27,10,19,17,14,29,8,22,8,28,26,13,10,14,,13,15,9,5,13,11,11,13,30,2,38,13,16,14,1,8,5,3,30,3,18,12,21,17,19,17,31,34,32,26,34,18,4,10,18,5,13,22,11,13,14,20,22,15,6,3,9,5,11,10,13,2,11,18,28,32,11,4,2,14,15,27,24,12,27,19,27,15,7,13,23,27,10,23,32,11,31,9,10,0,0.0,43,31,5,6,21,23,1,3,31,7,15,9,23,15,9,11,16,14,4,12,7,17,4,16,2,21,13,17,12.0,8,15,0,19,9,26,0,9,17,11,9,20,4,10,31,23,26,24,13,21,29,13,18,26,39,17,6,48,23,13,13,26,9,8,4,12,19,19,0,6,11,6,5,37,11,19,8,2,15,13,14,9,16,16,14,14,11,14,30,6,28,15,11,29,30,3,9,28,5,6,18,24,20,21,2,10,11,29,24,15,50,18,8,9,10,42,32,23,2,74,9,14,24
2017-11-01,25,17,6,20,3,13,12,0,23,21,6,10,8,6,6,27,27,11,16,19,13,18,8,21,9,27,20,13,10,13,,12,15,7,5,9,12,12,13,26,3,23,12,17,13,3,6,6,9,27,3,17,9,27,16,18,16,25,27,32,26,31,16,2,0,18,7,11,0,21,10,13,20,15,22,6,3,9,5,12,6,11,3,16,26,33,25,8,3,1,15,17,22,26,11,30,19,25,14,6,14,30,26,9,24,32,20,27,9,9,0,0.0,53,28,5,7,23,25,1,3,28,2,21,11,15,15,13,9,16,15,4,10,12,25,4,8,12,21,8,17,6.0,7,16,0,17,8,24,0,10,14,15,8,19,7,10,48,22,21,24,18,14,21,12,19,24,38,17,8,42,21,18,12,27,7,0,3,12,16,49,20,5,8,8,5,35,10,21,4,1,15,24,13,9,8,14,13,17,11,14,27,5,0,14,11,28,29,2,7,28,5,3,18,24,18,17,2,8,11,28,23,14,46,17,7,9,9,42,14,20,7,69,9,12,24
2017-12-01,24,0,5,21,3,19,13,7,13,19,5,11,7,6,7,25,23,11,13,16,12,21,7,26,7,21,5,18,12,12,,9,15,8,4,9,11,10,13,19,2,26,10,18,12,4,7,4,9,25,3,16,11,23,15,18,16,23,14,25,22,38,14,5,10,20,3,10,27,21,8,14,19,15,17,6,2,9,5,10,12,11,3,8,20,25,25,7,3,1,13,18,20,21,11,29,17,28,14,7,13,27,27,9,24,28,17,29,8,8,0,46.0,50,25,6,7,21,24,2,2,29,6,16,8,14,14,13,5,17,12,3,10,0,21,3,12,3,19,6,14,14.0,5,18,0,17,9,23,14,10,14,14,7,16,4,10,35,22,23,23,8,16,19,13,18,22,32,15,6,37,19,16,12,25,8,4,2,9,15,17,0,7,4,6,6,36,10,21,5,2,13,20,13,9,10,8,13,20,10,13,27,6,39,15,10,26,28,3,8,26,4,4,17,22,18,18,4,4,10,28,20,14,43,14,10,6,9,42,20,12,2,63,11,12,22
2018-01-01,24,6,6,18,5,9,14,0,16,22,7,12,8,7,7,26,24,11,20,20,13,23,7,32,8,27,46,15,11,13,,11,16,7,5,12,11,10,14,27,2,13,13,17,15,2,6,5,4,27,3,20,8,22,14,21,17,24,21,28,26,30,18,2,11,19,4,10,22,18,10,15,22,13,21,6,3,8,5,11,10,12,11,14,19,32,30,17,4,0,14,21,24,24,14,32,17,23,19,7,15,25,27,10,24,30,24,27,10,8,0,0.0,48,29,6,8,20,26,2,2,29,6,17,12,20,13,9,9,15,12,4,13,9,18,3,12,10,21,12,18,15.0,7,17,0,16,6,28,14,8,16,9,9,20,3,11,23,24,24,25,4,14,22,11,18,23,35,20,6,42,20,14,14,29,6,2,3,17,18,15,9,5,3,11,2,34,11,21,13,1,15,29,16,11,7,8,12,15,11,13,27,4,25,16,12,28,29,2,7,29,5,5,5,25,18,17,4,9,9,29,22,16,47,16,9,6,14,44,22,30,0,66,9,13,24
2018-02-01,28,18,6,20,5,6,12,4,18,22,6,17,9,7,7,25,22,10,20,20,13,14,7,28,8,26,14,15,7,13,,7,16,7,5,12,11,10,15,26,1,9,13,20,14,1,5,4,4,28,3,17,8,23,17,24,18,19,12,29,24,30,16,3,11,20,4,10,0,17,10,15,20,13,20,8,2,9,5,10,13,12,8,10,21,41,27,14,2,1,11,16,20,23,13,25,16,22,20,7,14,20,27,10,26,33,19,30,11,8,0,0.0,51,28,6,8,23,23,1,2,33,4,16,11,14,13,12,11,15,13,3,13,10,17,4,14,11,20,0,21,16.0,9,16,2,17,6,25,0,7,15,14,10,15,3,11,19,25,25,23,15,17,22,11,23,22,36,18,5,38,22,13,13,35,7,5,4,5,24,37,0,3,1,0,5,32,8,21,8,1,14,31,23,13,15,10,13,17,10,12,27,5,25,15,11,31,27,2,8,28,6,3,28,20,17,17,3,5,10,30,21,16,56,16,8,7,11,62,7,24,6,66,10,10,26
2018-03-01,23,19,6,20,10,9,9,6,20,22,7,10,9,7,6,28,23,10,15,17,12,28,9,30,5,24,25,13,9,13,,12,15,7,3,13,11,11,13,28,1,16,12,18,12,1,7,4,0,24,3,17,7,26,18,19,15,22,4,27,26,32,14,5,17,21,4,11,37,14,14,13,20,19,13,6,3,7,5,13,11,12,13,9,25,26,24,9,3,3,15,15,20,23,11,32,17,25,14,7,13,16,28,10,26,28,27,27,11,9,0,0.0,46,28,5,8,24,24,1,2,33,11,18,9,14,13,11,8,16,10,3,12,5,26,4,16,16,19,0,16,26.0,6,21,0,18,5,27,0,9,15,9,9,18,4,11,42,25,24,22,3,15,19,11,29,26,34,18,6,37,20,11,12,28,8,6,3,6,18,26,12,4,3,2,5,36,12,23,7,1,15,12,10,11,4,13,14,18,10,12,28,5,20,15,10,32,30,2,8,27,4,5,0,22,20,16,3,9,8,29,23,14,48,15,7,9,10,53,6,21,6,77,9,10,23
2018-04-01,28,7,6,20,7,9,14,0,17,25,8,14,8,7,7,27,28,10,16,19,12,22,7,16,10,38,23,13,10,14,,16,16,9,5,9,11,12,13,24,0,19,15,19,16,1,5,7,10,27,3,17,9,26,17,20,16,20,8,29,26,32,19,4,17,17,4,12,20,19,9,13,19,8,12,9,2,10,5,11,8,13,7,9,19,34,28,10,3,0,18,18,24,25,11,28,17,24,17,7,14,26,30,10,23,28,31,28,11,9,0,36.0,48,30,6,9,23,25,2,3,30,7,21,8,16,15,12,7,16,11,3,12,9,12,3,13,13,23,12,18,34.0,6,15,3,17,9,22,11,9,15,16,9,22,4,10,29,24,28,25,0,14,19,10,21,36,34,18,6,37,19,16,13,30,8,4,4,12,11,19,26,2,5,8,2,38,13,21,13,1,15,19,12,10,14,11,14,18,11,13,28,4,0,14,11,35,30,3,7,28,3,4,15,21,20,17,3,9,10,31,23,15,48,15,9,6,10,46,24,27,3,77,10,11,24
