date,Åland Islands,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Plurinational State of Bolivia,"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands (the) [Malvinas],Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Islamic Republic of Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Republic of Korea,Kuwait,Kyrgyzstan,Lao People's Democratic Republic (the),Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Republic of North Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Federated States of Micronesia,Republic of Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,"Palestine, State of",Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Réunion,Romania,Russian Federation,Rwanda,Saint Barthélemy,"Saint Helena, Ascension and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,French part Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Dutch part Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syrian Arab Republic,Province of China Taiwan,Tajikistan,"Tanzania, United Republic of",Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Uzbekistan,Vanuatu,Bolivarian Republic of Venezuela,Viet Nam,British Virgin Islands,Virgin Islands (U.S.),Western Sahara,Yemen,Zambia,Zimbabwe
2020-11-05 01:00:00,,87,75,27,54,72,0,53,49,100,54,59,100,86,45,66,95,49,88,100,49,100,57,97,46,12,69,61,61,75,87,60,77,28,74,77,69,48,42,36,37,66,45,0,82,31,27,45,48,90,71,28,96,88,82,52,28,38,38,66,59,41,0,95,60,87,19,14,43,82,80,22,43,33,32,100,80,53,39,100,58,34.0,39,83,46,88,71,0,48,60,55,51,100,55,95,65,71,69,83,18,100,99,53,48,75,74,84,91,0.0,54,68,73,100,69,62,84,61,63,26,88,68,61,67,60,54,65,68,28,75,27,45,55,84,0,55,20,100,49,66,29,68,98,98,0,78,88,39,58,42,12,100,25,74,85,95,38,61,62,49,46,52,45,94,87,,87,81,100,87,79,25,79,34,43,47,32,51,83,0,0,71,36,100,0,42,63,31,100,64,72,45,74,77,79,88,93,50,0,94,85,70,55,97,82,64,39,88,40,47,63,81,79,46,80,94,85,90,72,56,87,46,47,68,35,40,47,85,50,79
2020-11-05 02:00:00,,100,68,20,62,96,19,55,54,34,61,58,96,87,38,86,88,58,62,93,39,59,43,100,46,30,100,100,64,63,71,30,64,17,66,74,70,44,21,42,40,55,49,0,81,58,37,44,75,100,68,38,83,88,71,100,23,46,38,70,51,60,0,39,32,100,35,55,39,64,79,35,33,34,43,56,84,48,81,95,52,77.0,47,63,46,0,59,0,42,60,46,42,68,89,96,57,95,84,81,29,96,97,50,51,32,86,77,100,0.0,54,97,99,65,63,66,55,98,58,49,71,100,58,54,78,48,57,71,65,86,13,45,69,100,36,56,0,43,45,63,0,74,95,83,0,62,95,34,58,50,39,100,25,97,100,100,21,61,59,56,52,52,43,88,88,,100,76,88,83,65,11,93,55,32,79,0,67,62,100,0,94,56,93,100,56,56,30,95,83,93,100,88,33,77,82,100,63,0,88,87,70,48,89,99,54,69,43,40,44,83,81,42,60,100,79,100,82,72,56,100,27,52,57,34,37,38,90,80,86
2020-11-05 03:00:00,,89,89,15,32,82,40,64,54,51,48,53,96,95,40,100,82,53,85,98,45,79,58,64,50,15,62,92,65,63,73,79,100,14,65,70,69,45,100,55,42,55,53,28,84,85,13,51,96,64,67,53,100,66,79,63,29,48,41,90,48,52,0,64,61,100,0,0,53,61,81,31,46,82,61,88,94,54,100,86,38,53.0,48,47,43,61,96,100,51,51,46,41,55,100,90,59,100,77,85,27,88,93,53,63,0,100,63,99,0.0,66,98,64,65,58,78,67,100,94,66,53,89,55,96,86,100,58,64,30,72,21,36,51,95,25,55,0,38,36,61,0,91,84,67,0,52,90,28,55,43,50,98,14,97,85,87,31,70,63,47,47,55,43,78,86,,96,57,82,79,97,15,90,20,57,20,58,33,58,0,0,100,54,68,0,33,53,61,84,83,28,68,100,67,73,82,76,59,0,75,93,80,46,75,88,51,54,29,17,46,93,89,52,47,84,78,85,80,73,57,61,59,53,58,20,51,34,98,92,100
2020-11-05 04:00:00,,75,94,20,58,100,100,52,58,56,59,54,96,79,25,74,70,65,97,95,47,88,59,52,51,12,65,99,65,72,62,83,67,100,65,92,69,26,35,62,46,61,52,33,89,100,8,50,94,52,69,30,92,54,85,71,22,42,42,94,50,52,0,63,47,91,0,89,39,65,81,52,51,91,43,83,100,76,0,67,42,38.0,49,58,40,0,100,25,44,44,51,41,61,28,80,62,84,100,90,100,87,87,50,45,77,85,44,93,0.0,50,100,67,81,55,100,89,65,75,45,53,63,51,51,66,46,59,55,63,79,13,28,78,59,17,55,21,74,45,64,0,97,84,66,0,54,84,43,54,55,100,98,44,82,60,77,12,100,61,57,52,60,45,63,86,,79,41,79,81,100,0,86,80,43,57,0,48,33,0,0,97,64,59,32,60,58,24,73,68,47,77,97,41,79,69,89,54,0,92,96,84,52,100,73,58,59,83,0,48,84,100,89,48,82,87,62,83,71,63,75,34,48,66,49,61,0,100,100,74
2020-11-05 05:00:00,,62,90,16,80,83,0,23,59,57,66,51,97,73,41,60,60,54,88,87,41,82,34,52,48,23,69,83,66,70,63,100,78,57,56,96,69,41,73,80,47,55,51,10,90,76,19,55,100,53,76,33,83,60,100,58,0,48,46,100,52,15,0,77,46,76,0,35,59,64,88,45,40,94,46,86,99,100,78,74,21,59.0,16,44,43,50,70,0,43,41,56,40,75,64,68,68,65,84,100,12,74,92,40,46,82,88,42,79,0.0,40,62,57,40,52,83,47,86,87,61,62,70,54,64,38,55,62,53,100,91,14,54,51,59,6,52,20,61,36,54,0,99,78,57,0,47,100,19,53,47,95,96,35,99,59,70,28,79,61,49,55,55,37,64,75,,70,41,79,74,73,69,84,0,72,61,0,42,56,66,45,71,81,62,14,97,54,21,70,72,88,59,76,65,80,66,85,55,0,100,100,94,41,71,86,59,31,95,0,53,91,75,40,97,81,87,53,87,70,77,48,41,47,69,0,34,0,93,80,75
2020-11-05 06:00:00,,79,100,27,68,82,0,52,60,67,69,50,75,89,44,53,62,76,67,79,40,78,48,44,64,100,64,61,60,56,51,53,60,38,50,94,66,38,58,63,46,40,49,14,82,81,12,53,90,54,65,12,54,60,86,48,0,56,44,94,57,87,27,50,51,71,0,13,55,50,76,0,46,93,91,72,78,97,32,50,100,17.0,33,44,52,46,59,6,43,54,50,34,65,92,64,64,55,74,99,28,51,94,49,47,85,76,48,69,0.0,42,60,72,48,40,70,79,58,91,29,40,71,47,64,35,47,47,39,66,88,31,65,84,56,0,52,0,50,33,46,0,100,70,52,0,45,90,56,50,54,55,87,45,100,53,65,25,60,55,51,45,60,36,54,86,,59,37,55,62,70,39,83,36,70,74,0,73,34,37,28,51,100,58,41,100,46,0,58,59,45,66,59,70,84,63,62,56,0,89,75,83,38,84,73,48,46,100,0,51,100,54,100,100,68,71,46,100,66,57,62,13,48,60,100,100,68,82,69,65
2020-11-05 07:00:00,,67,82,14,40,66,0,33,57,55,44,50,54,48,90,38,65,71,51,62,55,76,30,60,44,33,53,65,58,72,45,58,79,64,45,80,63,65,48,71,53,36,51,25,72,38,12,56,73,38,63,41,41,49,56,52,100,44,52,76,52,100,25,35,33,66,0,19,40,41,47,23,41,48,68,62,54,78,27,43,0,54.0,24,39,42,96,50,12,85,70,48,31,45,63,63,64,48,62,94,43,44,66,51,45,74,70,44,66,0.0,41,55,70,51,29,59,72,55,66,21,35,41,39,46,31,38,47,55,44,61,43,49,99,46,43,52,0,36,28,48,0,90,57,52,0,45,58,38,51,60,61,82,50,68,54,62,14,55,61,49,47,66,37,42,93,,56,36,49,59,71,0,70,100,34,96,0,0,36,18,16,48,76,45,26,72,45,31,48,46,27,69,52,49,62,55,71,84,0,59,51,100,35,67,72,45,41,79,35,57,64,47,75,68,69,56,45,78,67,71,53,81,43,52,42,0,63,82,70,49
2020-11-05 08:00:00,,60,57,0,47,49,0,73,44,42,35,44,48,50,92,42,63,100,49,50,42,62,87,63,30,0,44,60,60,61,39,38,52,37,54,74,38,47,69,48,47,41,55,21,64,50,0,50,62,43,81,34,43,43,42,62,0,61,48,67,52,68,69,38,50,65,0,19,43,34,36,58,40,63,53,58,49,65,24,39,53,63.0,50,51,42,45,24,4,73,62,52,31,40,57,63,71,48,61,65,18,43,49,69,42,39,59,40,63,0.0,41,55,49,73,24,61,66,59,94,23,34,37,41,40,33,38,48,38,43,55,12,38,72,59,22,44,21,38,31,33,0,65,59,49,0,51,45,47,49,44,49,69,11,49,57,64,17,62,61,36,54,64,39,35,69,,57,49,43,56,63,0,66,54,77,69,0,49,51,12,9,50,61,43,12,80,40,31,39,38,57,70,50,61,43,61,68,82,0,49,46,78,36,82,71,52,33,62,63,62,46,42,51,65,62,52,42,64,71,62,62,58,42,53,85,45,69,82,63,47
2020-11-05 09:00:00,,60,60,20,32,47,100,92,49,49,55,47,46,58,65,44,55,99,48,45,51,43,88,46,66,16,48,51,69,72,36,44,48,50,25,72,64,54,54,45,70,38,51,14,67,50,12,61,42,37,78,38,44,39,39,48,29,81,40,64,40,63,33,30,42,73,0,33,53,39,33,100,25,42,38,56,45,62,27,33,29,45.0,43,52,42,37,39,3,100,66,56,28,41,44,60,66,47,63,42,20,38,47,75,38,30,61,37,63,0.0,40,56,47,43,23,57,52,69,88,17,24,26,39,38,32,40,50,37,31,51,11,52,64,63,28,44,0,41,39,40,52,55,54,47,0,56,43,36,55,73,35,67,37,43,56,61,8,54,53,27,52,54,41,32,46,,54,31,41,54,54,75,50,49,100,33,94,74,14,21,34,50,53,43,13,62,45,94,33,39,46,67,49,42,36,56,55,76,0,43,40,86,37,62,65,52,52,65,34,81,45,41,45,50,65,50,46,46,63,64,49,89,50,40,15,50,11,85,81,50
2020-11-05 10:00:00,,61,60,10,24,41,0,78,45,44,74,47,47,48,80,38,56,60,45,45,66,55,88,56,51,27,42,71,64,63,39,28,71,23,47,72,73,46,37,41,61,43,62,20,63,37,0,63,43,37,85,57,41,38,41,27,30,70,49,62,64,32,0,33,47,71,19,10,32,34,33,32,0,53,31,51,47,58,23,29,42,90.0,50,51,63,28,45,5,43,80,57,33,39,36,59,63,42,54,40,19,42,47,71,40,21,54,31,68,0.0,39,49,41,71,29,59,46,37,84,29,28,33,36,30,32,47,54,35,27,48,0,47,62,51,13,52,0,34,27,40,25,50,59,52,0,59,40,29,56,41,43,65,24,43,57,57,43,64,76,32,37,61,41,30,42,,61,32,42,52,65,72,53,55,75,100,38,85,45,21,20,48,45,42,64,61,48,100,33,35,36,71,52,66,34,59,60,29,0,44,43,74,37,49,72,47,56,44,23,61,38,38,78,40,68,47,45,44,64,64,46,74,48,45,58,59,39,74,74,42
2020-11-05 11:00:00,,50,56,15,18,58,17,60,42,50,35,50,54,53,77,45,59,55,46,50,73,52,78,52,53,18,45,61,49,52,38,33,74,30,33,77,78,74,60,51,46,41,57,19,61,40,55,69,43,38,92,23,45,37,44,35,28,63,51,57,60,46,0,35,48,57,31,9,35,36,43,12,17,59,39,54,51,56,25,30,46,76.0,32,52,54,36,52,6,47,74,61,31,43,38,60,58,39,53,40,14,40,51,71,36,26,56,39,59,0.0,33,44,65,42,23,55,81,72,70,23,27,35,33,28,28,39,51,43,36,40,0,32,40,65,21,58,16,26,26,34,0,50,51,60,0,56,45,45,55,65,63,68,17,39,55,58,19,67,71,31,31,64,33,29,38,,50,39,40,50,64,8,53,50,43,87,55,55,41,19,19,44,41,38,14,53,48,34,35,34,39,43,52,57,32,65,59,39,0,47,51,76,31,60,63,44,57,56,29,56,37,34,44,32,65,43,46,42,71,48,50,17,39,37,56,10,41,59,70,51
2020-11-05 12:00:00,,56,46,27,20,55,0,34,35,38,37,50,49,52,52,47,51,58,43,45,60,69,56,41,40,3,39,74,40,55,33,37,76,39,49,77,69,58,62,52,34,39,41,0,66,55,0,60,49,36,86,16,37,36,38,32,19,41,38,54,66,32,0,34,41,56,29,28,20,36,35,5,22,58,48,41,49,59,32,33,36,33.0,34,35,70,36,62,4,34,64,56,29,40,40,64,55,39,50,41,15,43,52,51,35,36,55,41,60,0.0,32,49,43,48,23,52,60,61,64,24,28,33,31,34,40,40,47,37,31,44,0,29,34,67,6,71,0,26,26,28,28,51,62,53,0,60,39,34,53,67,57,66,13,38,58,60,0,51,61,35,24,55,32,31,42,,54,31,38,48,81,25,55,30,32,23,15,42,23,26,46,40,45,37,31,68,42,35,33,35,32,65,49,61,35,62,69,37,0,42,41,74,27,95,67,38,30,71,0,35,35,35,49,19,71,44,47,44,64,36,56,51,29,44,66,14,62,80,77,55
2020-11-05 13:00:00,,44,45,64,41,40,11,43,31,25,25,51,48,41,36,40,41,28,44,40,34,70,46,37,28,0,41,52,36,60,35,42,64,24,33,75,54,47,28,57,28,44,32,13,59,55,0,47,48,32,70,27,38,40,36,55,23,32,27,59,51,41,57,29,65,56,0,15,33,37,27,15,38,53,53,51,46,57,18,29,26,42.0,19,46,48,38,38,11,28,43,54,26,37,38,52,54,41,49,41,17,42,43,32,35,39,57,42,60,0.0,32,48,46,28,24,48,60,47,64,16,27,31,33,26,27,30,47,50,27,47,0,18,43,59,19,60,0,27,33,34,18,47,50,50,0,48,38,78,40,45,57,68,9,38,52,57,8,52,56,43,24,39,32,32,45,,48,36,38,49,68,28,52,25,31,9,40,38,35,15,13,44,45,37,43,64,42,16,32,35,32,54,47,63,44,53,70,25,0,42,37,69,29,48,64,35,23,51,0,30,29,34,47,5,67,48,45,40,61,29,47,0,23,41,19,46,72,56,67,48
2020-11-05 14:00:00,,41,49,0,21,47,0,39,29,45,19,56,48,47,29,40,41,30,47,42,46,54,42,47,32,11,42,61,38,64,36,48,54,34,40,97,49,30,6,45,26,48,29,26,69,41,100,37,48,36,69,18,44,39,37,34,19,31,21,56,40,47,0,38,22,63,0,9,20,39,29,25,83,57,45,58,47,58,24,32,37,30.0,23,33,38,28,61,8,22,41,48,27,42,33,47,54,42,68,38,15,42,41,32,33,31,59,44,61,0.0,34,52,41,43,25,54,38,44,58,20,30,28,35,33,32,45,46,37,38,35,63,21,73,42,7,46,0,34,27,30,0,42,60,40,0,37,40,39,62,36,46,71,25,46,58,53,33,51,47,27,23,33,35,33,34,,52,45,40,49,67,15,51,24,31,29,43,50,43,7,21,46,51,36,51,57,44,50,34,36,57,52,52,61,37,42,65,37,0,43,41,68,29,59,60,37,37,71,0,29,32,37,37,29,63,45,44,40,57,30,41,0,20,45,37,19,12,52,67,57
2020-11-05 15:00:00,,55,47,30,26,45,0,25,28,44,38,59,52,40,25,41,38,31,40,43,41,55,33,44,26,8,42,50,43,53,38,55,70,27,31,93,47,41,56,63,26,44,25,22,56,35,100,32,42,41,68,17,47,40,40,34,8,32,19,60,35,18,0,35,59,64,0,19,43,37,32,15,22,59,54,42,48,60,37,31,43,33.0,23,53,28,37,51,3,36,42,38,30,43,30,46,53,39,55,42,14,45,40,30,32,37,62,39,58,0.0,35,45,40,49,28,51,37,46,54,20,35,35,34,33,41,40,46,42,33,41,0,24,56,56,20,36,0,27,24,22,21,49,56,39,0,35,42,21,66,38,42,67,0,49,53,49,16,56,43,5,29,27,36,35,33,,45,36,42,49,77,22,54,28,18,18,68,48,0,30,19,47,44,42,13,60,42,31,37,38,26,56,54,58,30,38,68,44,21,47,43,66,29,47,62,37,25,51,0,28,35,38,36,12,59,45,46,44,56,35,41,0,21,49,36,20,36,52,75,59
2020-11-05 16:00:00,,34,49,0,27,44,0,27,32,36,30,66,52,44,22,40,36,39,42,47,26,57,25,32,36,6,43,64,41,46,39,44,69,16,40,85,44,30,56,52,30,46,25,13,69,46,62,26,48,41,63,30,46,37,46,28,13,26,19,57,29,19,0,33,48,52,0,24,38,39,33,37,66,66,34,35,50,55,27,28,29,46.0,36,35,26,34,47,8,34,36,36,29,44,32,44,52,39,52,42,18,45,42,31,38,25,63,41,53,0.0,31,46,47,37,28,48,41,63,59,27,32,34,36,32,48,45,44,35,33,42,0,26,48,48,6,31,0,25,22,31,18,52,55,28,0,34,48,45,83,29,67,66,53,44,49,45,0,56,34,40,21,25,40,34,36,,44,38,41,48,76,10,55,28,22,47,28,45,38,13,0,51,54,38,0,68,45,19,33,41,0,48,56,82,33,40,66,46,18,49,45,58,32,30,56,38,56,76,0,30,39,34,49,23,64,43,44,44,54,30,39,0,22,55,28,35,20,52,78,70
2020-11-05 17:00:00,,41,44,18,36,44,11,60,26,33,33,73,55,36,41,47,37,47,44,49,26,64,32,32,33,15,50,61,35,35,36,48,87,22,37,84,46,29,46,57,30,50,30,12,67,36,9,27,48,41,66,14,39,40,48,31,6,24,20,54,28,50,0,31,34,47,25,23,65,41,34,19,36,57,44,44,52,56,23,28,36,30.0,25,42,24,48,55,9,31,38,34,28,42,36,50,53,39,47,44,14,46,43,32,42,32,66,43,49,0.0,25,42,37,29,26,50,45,51,51,25,27,45,34,27,53,32,43,45,39,43,0,28,43,37,6,28,0,28,29,33,16,47,63,31,0,32,51,41,84,28,68,65,31,43,52,42,75,58,36,26,19,29,45,33,39,,44,39,39,48,79,32,45,16,20,38,0,29,48,17,12,53,55,39,25,59,44,44,33,36,0,49,52,51,33,35,57,29,0,49,49,62,34,55,59,45,0,62,30,26,47,29,37,29,54,39,46,47,54,28,45,0,23,48,18,32,39,55,67,58
2020-11-05 18:00:00,,42,52,31,20,43,12,37,26,32,46,86,50,37,26,42,36,41,39,49,19,57,23,55,33,6,45,61,35,40,36,66,67,25,33,70,43,28,25,54,24,38,28,0,40,44,16,30,50,37,62,23,36,39,42,34,21,25,23,50,33,23,0,34,47,40,0,29,65,41,39,14,41,63,50,38,48,58,29,28,42,34.0,37,75,24,33,26,15,32,39,35,29,43,28,58,55,37,42,39,16,45,49,35,49,27,67,42,43,0.0,28,45,45,40,26,44,41,43,63,34,37,36,31,28,41,34,40,42,28,45,0,21,40,52,21,27,0,24,39,23,18,47,45,27,0,37,43,72,62,29,55,59,0,45,57,43,0,56,33,52,18,33,48,32,39,,50,39,35,49,57,21,42,15,21,37,31,36,19,14,10,56,45,33,44,42,42,31,29,41,59,37,48,37,35,36,55,40,0,46,49,57,34,60,54,35,43,54,79,29,37,27,34,28,46,41,45,44,53,30,47,73,21,42,20,7,59,35,54,38
2020-11-05 19:00:00,,42,41,7,34,36,0,35,24,29,30,84,47,38,33,46,35,50,47,41,19,55,34,15,24,6,40,34,37,65,32,44,60,30,26,55,42,25,41,42,23,47,23,11,45,52,18,24,47,34,59,14,40,33,41,38,6,19,19,51,30,39,0,41,48,37,0,44,53,41,32,20,27,42,36,42,45,47,17,26,39,19.0,22,86,26,18,39,9,35,31,29,34,40,40,64,54,33,38,37,17,51,44,30,55,20,62,42,40,0.0,31,51,56,33,34,43,44,31,51,17,33,34,22,25,37,32,41,41,28,38,0,20,54,41,0,27,0,27,24,29,37,45,37,18,0,37,41,58,46,28,46,53,42,45,46,43,64,44,30,54,21,31,52,31,41,,51,41,43,52,58,10,51,15,30,37,28,32,29,17,19,54,53,29,0,46,43,28,28,41,69,45,50,24,35,39,46,36,34,47,44,50,33,66,44,31,0,53,17,31,36,29,37,22,42,44,46,42,51,28,41,21,20,42,19,22,36,44,45,39
2020-11-05 20:00:00,,46,39,13,43,42,0,32,24,33,31,69,56,43,24,44,38,38,52,44,23,53,19,45,25,12,36,57,40,77,44,46,66,30,20,54,42,27,41,37,24,49,21,0,36,25,6,23,41,41,58,30,42,39,46,17,13,26,15,51,24,43,0,43,20,30,48,13,39,46,32,37,19,36,36,50,51,44,31,32,41,39.0,22,78,23,16,17,1,37,36,28,34,46,33,67,68,34,37,39,16,47,42,34,59,24,60,44,37,0.0,39,45,35,25,32,45,45,27,34,30,39,36,35,27,53,22,48,53,34,45,15,27,38,39,0,28,0,31,8,27,34,46,43,24,0,35,45,27,37,25,44,50,42,41,45,44,100,55,32,56,22,26,60,34,40,,57,32,49,61,58,16,52,38,39,59,15,42,27,21,26,54,49,35,46,50,46,29,33,44,82,32,48,28,38,40,40,31,0,47,44,55,38,44,37,33,0,47,30,27,33,31,52,29,35,51,47,43,51,32,64,95,20,48,37,7,29,42,43,40
2020-11-05 21:00:00,,46,41,13,41,32,24,18,24,34,31,54,59,49,33,48,39,31,57,56,25,34,44,13,28,0,42,40,43,81,48,42,28,25,40,54,42,33,56,33,24,58,23,0,36,27,6,22,38,47,57,21,49,45,49,23,10,27,16,46,24,12,0,44,58,29,34,24,27,51,41,14,30,36,22,57,54,43,25,37,35,30.0,25,48,23,26,29,1,34,44,28,38,47,34,63,81,34,39,39,15,53,49,35,55,32,55,37,40,0.0,46,41,43,37,37,43,51,26,45,21,53,41,46,31,57,23,62,42,26,48,0,28,37,35,37,27,74,41,39,32,0,44,36,24,0,38,50,20,35,26,41,46,22,43,47,44,18,60,29,62,25,25,65,41,37,,54,60,53,62,50,19,42,20,33,20,44,49,13,29,14,54,41,33,0,43,61,23,41,51,39,23,49,27,36,39,49,49,0,54,48,52,50,44,42,43,39,52,14,37,36,31,35,13,38,55,44,45,50,33,68,17,20,55,29,16,29,42,34,37
2020-11-05 22:00:00,,56,41,9,24,40,15,47,25,36,33,40,64,72,18,41,46,41,65,58,24,48,30,37,27,7,49,43,39,81,52,39,46,20,47,61,42,39,38,40,26,76,25,27,37,30,6,25,44,52,65,23,49,57,58,14,20,31,17,50,27,43,0,71,45,33,7,11,30,59,46,27,20,43,36,65,57,44,17,44,22,39.0,22,35,21,31,29,5,27,43,27,60,60,48,56,82,35,36,41,17,63,55,39,44,37,54,48,43,0.0,51,40,49,60,42,44,49,28,46,25,64,42,63,33,53,21,75,37,32,54,7,26,45,72,59,26,25,41,41,34,7,40,35,36,0,53,56,24,34,29,47,44,21,48,43,44,19,47,31,47,24,25,61,49,41,,46,43,55,63,63,28,45,33,27,50,19,29,50,15,12,51,45,41,0,41,83,45,48,55,51,45,47,20,40,49,46,42,0,59,53,51,58,53,56,59,100,51,28,33,34,33,52,38,44,61,46,49,50,32,43,28,22,67,28,22,36,42,43,42
2020-11-05 23:00:00,,62,46,13,46,42,9,26,28,43,36,37,70,71,31,45,66,39,60,64,29,40,41,55,31,9,53,49,38,78,55,36,67,19,68,57,43,38,53,43,31,81,28,0,41,27,9,26,34,64,63,27,58,62,56,25,9,25,18,48,31,43,0,66,39,42,7,27,34,62,49,26,23,32,34,76,58,43,19,49,34,25.0,27,48,22,38,29,4,23,41,29,52,64,41,48,72,35,34,46,17,70,66,37,39,35,60,71,53,0.0,41,38,54,58,55,43,86,21,35,35,68,45,73,35,82,25,74,55,21,55,8,27,37,61,0,25,0,36,62,44,16,40,39,55,0,62,66,19,40,28,35,46,24,62,51,53,27,57,35,34,27,28,51,62,53,,47,79,63,66,63,6,47,11,20,26,20,31,36,21,0,50,39,49,0,43,74,34,60,69,59,30,49,40,45,49,50,32,21,68,58,56,50,41,58,62,43,37,31,27,39,38,41,21,57,70,46,53,51,31,33,33,24,80,33,22,39,41,45,56
2020-11-06 00:00:00,,69,44,34,52,53,15,38,26,58,28,37,71,78,28,37,56,29,67,66,27,50,36,67,27,3,59,69,37,59,47,35,74,34,63,65,44,29,36,36,28,61,28,0,71,57,11,29,32,82,56,18,63,74,67,25,13,26,22,48,33,36,0,54,25,49,14,33,40,61,54,31,25,29,22,71,61,36,36,56,47,29.0,19,43,24,31,33,11,25,44,32,37,64,55,50,57,42,39,54,20,68,68,38,27,50,53,74,61,0.0,33,45,100,61,55,52,14,29,36,8,78,43,47,41,55,45,55,68,25,50,14,25,41,47,59,28,10,56,31,46,0,41,52,68,0,67,69,26,38,27,30,57,19,69,55,71,17,64,32,39,24,31,35,72,63,,50,59,57,58,78,26,48,30,18,18,14,32,40,21,88,46,33,57,0,35,55,33,57,68,28,27,55,33,50,53,58,45,100,68,63,51,35,39,60,55,35,51,8,29,46,43,47,23,68,65,50,59,52,30,56,31,24,61,40,22,31,54,65,63
2020-11-06 01:00:00,,66,42,13,59,52,0,25,28,40,21,36,75,58,23,39,50,34,74,67,18,50,25,96,25,10,70,63,41,47,65,49,14,24,49,66,44,28,86,54,22,49,26,100,74,29,7,24,28,73,52,17,54,65,62,39,22,19,19,49,30,24,0,62,72,59,0,7,31,65,55,28,25,35,20,64,66,35,19,67,40,35.0,22,43,21,17,39,3,25,36,29,25,69,51,57,45,52,45,53,35,68,67,32,28,45,58,74,77,0.0,29,40,89,48,55,40,100,33,38,11,63,54,30,63,81,34,41,55,19,65,15,25,37,86,0,29,22,39,28,53,0,45,87,63,0,58,70,34,35,28,29,64,19,67,91,66,17,62,30,37,26,31,30,68,63,,60,67,62,54,55,9,64,12,23,60,27,21,28,0,0,45,30,57,25,36,39,28,59,63,40,55,63,36,49,51,75,35,0,67,64,69,27,80,80,38,33,45,28,32,50,46,44,16,77,68,61,58,52,34,67,25,24,44,37,22,6,60,89,59
2020-11-06 02:00:00,,70,52,11,14,61,9,50,29,35,33,37,77,57,24,58,53,37,59,72,21,29,52,58,26,5,65,88,46,48,54,17,84,27,40,81,46,33,24,61,24,36,27,24,57,18,7,26,45,65,50,28,53,60,72,37,21,27,19,52,26,45,0,61,66,85,0,55,40,60,57,36,25,48,30,63,73,41,94,57,29,19.0,29,39,21,24,39,0,28,33,26,21,61,58,60,40,70,57,66,22,76,68,34,27,33,65,59,87,0.0,30,54,75,39,44,50,64,45,35,74,43,59,27,64,71,43,36,56,35,67,8,26,34,79,56,30,10,26,21,65,10,48,63,46,0,48,73,15,38,24,49,74,19,68,87,63,14,72,33,47,26,30,27,64,63,,66,62,57,53,86,17,52,25,28,54,33,38,60,24,0,59,32,68,0,31,35,28,56,74,27,81,77,78,54,44,63,39,0,71,70,73,24,67,91,31,50,64,38,30,62,45,54,11,60,65,68,59,55,38,65,43,26,38,4,28,29,75,74,73
